TRAVEL_ID,TRIP_ID,START_VISIT_AREA_ID,END_VISIT_AREA_ID,START_DT_MIN,END_DT_MIN,MVMN_CD_1,MVMN_CD_2
e_e005646,2307290003,,2307290003,,2023-07-29 11:30,15,
e_e005646,2307290004,,2307290004,,2023-07-29 12:30,15,
e_e005646,2307290005,,2307290005,,2023-07-29 14:30,13,
e_e005646,2307290006,,2307290006,,2023-07-29 15:30,13,
e_e005646,2307290007,,2307290007,,2023-07-29 16:00,15,
e_e005646,2307290008,,2307290008,,2023-07-29 17:00,15,
e_e005646,2307290009,,2307290009,,2023-07-29 18:30,15,
e_e005646,2307290010,,2307290010,,2023-07-29 21:00,15,
e_e005646,2307290011,,2307290011,,2023-07-29 00:00,13,
e_e005646,2307300001,,2307300001,,2023-07-30 00:30,15,
e_e005646,2307300002,,2307300002,,2023-07-30 09:00,13,
e_e005646,2307300003,,2307300003,,2023-07-30 10:30,15,
e_e005646,2307300004,,2307300004,,2023-07-30 11:00,15,
e_e005646,2307300005,,2307300005,,2023-07-30 11:30,15,
e_e005646,2307300006,,2307300006,,2023-07-30 13:00,15,
e_e005646,2307300007,,2307300007,,2023-07-30 13:30,15,
e_e005646,2307300008,,2307300008,,2023-07-30 14:00,15,
e_e005646,2307300009,,2307300009,,2023-07-30 15:00,15,
e_e005646,2307300010,,2307300010,,2023-07-30 18:30,7,
e_e005646,2307300011,,2307300011,,2023-07-30 19:00,5,
e_e005646,2307300012,,2307300012,,2023-07-30 19:30,15,
e_e005756,2307280001,2307280001,,2023-07-28 12:30,,,
e_e005756,2307280002,,2307280002,,2023-07-28 22:30,1,
e_e005756,2307280003,,2307280003,,2023-07-28 18:30,1,
e_e005756,2307280004,,2307280004,,2023-07-28 15:00,1,
e_e005756,2307280005,,2307280005,,2023-07-28 12:30,1,
e_e005756,2307280006,,2307280006,,2023-07-28 20:00,1,
e_e005756,2307290001,,2307290001,,2023-07-29 09:00,15,
e_e005756,2307290002,,2307290002,,2023-07-29 11:00,1,
e_e005756,2307290003,,2307290003,,2023-07-29 23:00,1,
e_e005777,2307290001,2307290001,,2023-07-29 17:00,,,
e_e005777,2307290002,,2307290002,,2023-07-29 18:00,5,13
e_e005777,2307290003,,2307290003,,2023-07-29 19:00,15,
e_e005777,2307290004,,2307290004,,2023-07-29 20:00,15,
e_e005777,2307290005,,2307290005,,2023-07-29 21:30,5,13
e_e005841,2308030001,2308030001,,2023-08-03 13:00,,,
e_e005841,2308030002,,2308030002,,2023-08-03 13:30,1,
e_e005841,2308030003,,2308030003,,2023-08-03 14:00,1,
e_e005841,2308030004,,2308030004,,2023-08-03 14:30,1,
e_e005841,2308030005,,2308030005,,2023-08-03 15:00,1,
e_e005841,2308030007,,2308030007,,2023-08-03 16:00,1,
e_e005841,2308040001,,2308040001,,2023-08-04 12:00,1,
e_e005841,2308040002,,2308040002,,2023-08-04 13:00,1,
e_e005887,2308120001,2308120001,,2023-08-12 10:30,,,
e_e005887,2308120002,,2308120002,,2023-08-12 12:00,1,
e_e005887,2308120003,,2308120003,,2023-08-12 13:30,1,
e_e005887,2308120004,,2308120004,,2023-08-12 15:00,1,
e_e005887,2308130001,,2308130001,,2023-08-13 12:30,1,
e_e005887,2308130002,,2308130002,,2023-08-13 08:00,15,15
e_e005887,2308130003,,2308130003,,2023-08-13 09:30,15,15
e_e005887,2308130004,,2308130004,,2023-08-13 11:30,1,
e_e005905,2307290001,2307290001,,2023-07-29 11:00,,,
e_e005905,2307290002,,2307290002,,2023-07-29 23:30,1,
e_e005905,2307290003,,2307290003,,2023-07-29 12:00,1,
e_e005905,2307290004,,2307290004,,2023-07-29 14:00,1,
e_e005905,2307290005,,2307290005,,2023-07-29 17:30,1,
e_e005905,2307290006,,2307290006,,2023-07-29 19:00,15,
e_e005905,2307290007,,2307290007,,2023-07-29 20:00,15,
e_e005925,2307300001,2307300001,,2023-07-30 10:00,,,
e_e005925,2307300002,,2307300002,,2023-07-30 13:00,1,
e_e005925,2307300003,,2307300003,,2023-07-30 18:00,5,15
e_e005925,2307300004,,2307300004,,2023-07-30 19:30,15,
e_e005925,2307300005,,2307300005,,2023-07-30 23:30,15,
e_e005925,2307300006,,2307300006,,2023-07-30 21:30,5,15
e_e005925,2307310001,,2307310001,,2023-07-31 13:00,15,
e_e005925,2307310002,,2307310002,,2023-07-31 14:30,5,15
e_e005925,2307310003,,2307310003,,2023-07-31 16:00,15,
e_e005925,2307310004,,2307310004,,2023-07-31 23:30,15,
e_e005925,2307310005,,2307310005,,2023-07-31 18:00,4,15
e_e005925,2307310006,,2307310006,,2023-07-31 19:00,15,
e_e005925,2307310007,,2307310007,,2023-07-31 20:00,15,
e_e005925,2307310008,,2307310008,,2023-07-31 21:30,5,15
e_e005925,2307310009,,2307310009,,2023-07-31 22:00,15,
e_e005925,2307310010,,2307310010,,2023-07-31 23:00,15,
e_e005925,2308010001,,2308010001,,2023-08-01 13:00,15,
e_e005925,2308010002,,2308010002,,2023-08-01 15:30,5,15
e_e005925,2308010003,,2308010003,,2023-08-01 17:30,4,15
e_e005925,2308010004,,2308010004,,2023-08-01 19:00,5,15
e_e005925,2308010005,,2308010005,,2023-08-01 23:30,1,
e_e005949,2307300001,,2307300001,,2023-07-30 12:00,1,
e_e005949,2307300002,,2307300002,,2023-07-30 15:30,1,
e_e005949,2307300003,,2307300003,,2023-07-30 18:00,1,
e_e005949,2307300004,,2307300004,,2023-07-30 21:30,1,
e_e005949,2307300005,2307300005,,2023-07-30 11:00,,,
e_e005949,2307310001,,2307310001,,2023-07-31 10:30,15,
e_e005949,2307310002,,2307310002,,2023-07-31 15:00,15,
e_e005949,2307310003,,2307310003,,2023-07-31 16:30,1,
e_e005949,2307310004,,2307310004,,2023-07-31 00:00,1,
e_e005949,2308010001,,2308010001,,2023-08-01 14:00,1,
e_e005949,2308010002,,2308010002,,2023-08-01 21:00,1,
e_e005979,2307310001,2307310001,,2023-07-31 13:30,,,
e_e005979,2307310002,,2307310002,,2023-07-31 23:00,15,
e_e005979,2307310003,,2307310003,,2023-07-31 16:00,15,15
e_e005979,2307310004,,2307310004,,2023-07-31 16:30,15,15
e_e005979,2307310005,,2307310005,,2023-07-31 17:00,15,
e_e005979,2307310006,,2307310006,,2023-07-31 17:00,15,
e_e005979,2307310007,,2307310007,,2023-07-31 17:30,15,
e_e005979,2307310008,,2307310008,,2023-07-31 18:30,15,
e_e005979,2307310009,,2307310009,,2023-07-31 21:00,15,
e_e005979,2307310010,,2307310010,,2023-07-31 21:30,15,
e_e005979,2308010001,,2308010001,,2023-08-01 00:00,13,15
e_e005979,2308010002,,2308010002,,2023-08-01 14:00,15,
e_e005979,2308010003,,2308010003,,2023-08-01 15:00,15,
e_e005979,2308010004,,2308010004,,2023-08-01 16:30,13,15
e_e005979,2308010005,,2308010005,,2023-08-01 17:30,15,
e_e005979,2308010006,,2308010006,,2023-08-01 19:30,13,15
e_e005979,2308010007,,2308010007,,2023-08-01 22:00,13,15
e_e005979,2308020001,,2308020001,,2023-08-02 18:00,5,15
e_e005979,2308020002,,2308020002,,2023-08-02 13:00,13,15
e_e005979,2308020003,,2308020003,,2023-08-02 15:00,13,15
e_e006013,2307310001,2307310001,,2023-07-31 10:30,,,
e_e006013,2307310002,,2307310002,,2023-07-31 21:00,1,
e_e006013,2307310003,,2307310003,,2023-07-31 12:30,1,
e_e006013,2307310004,,2307310004,,2023-07-31 14:00,1,
e_e006013,2307310005,,2307310005,,2023-07-31 19:00,15,
e_e006013,2307310006,,2307310006,,2023-07-31 20:00,15,
e_e006013,2307310007,,2307310007,,2023-07-31 20:30,15,
e_e006013,2308010001,,2308010001,,2023-08-01 19:30,15,
e_e006013,2308010002,,2308010002,,2023-08-01 09:30,15,
e_e006013,2308010003,,2308010003,,2023-08-01 12:00,15,
e_e006013,2308010004,,2308010004,,2023-08-01 17:00,15,
e_e006013,2308010005,,2308010005,,2023-08-01 18:30,15,
e_e006013,2308020001,,2308020001,,2023-08-02 18:30,1,
e_e006013,2308020002,,2308020002,,2023-08-02 12:30,1,
e_e006013,2308020003,,2308020003,,2023-08-02 13:30,1,
e_e006146,2308190001,2308190001,,2023-08-19 09:30,,,
e_e006146,2308190002,,2308190002,,2023-08-19 11:00,2,15
e_e006146,2308190003,,2308190003,,2023-08-19 12:00,2,
e_e006146,2308190004,,2308190004,,2023-08-19 13:00,2,
e_e006146,2308190005,,2308190005,,2023-08-19 14:00,2,
e_e006146,2308190006,,2308190006,,2023-08-19 14:00,2,
e_e006146,2308190007,,2308190007,,2023-08-19 15:00,2,15
e_e006146,2308190008,,2308190008,,2023-08-19 16:00,15,
e_e006146,2308190009,,2308190009,,2023-08-19 16:30,2,
e_e006146,2308190010,,2308190010,,2023-08-19 19:30,2,
e_e006149,2308050001,2308050001,,2023-08-05 08:00,,,
e_e006149,2308050002,,2308050002,,2023-08-05 21:00,15,
e_e006149,2308050003,,2308050003,,2023-08-05 10:00,5,
e_e006149,2308050004,,2308050004,,2023-08-05 11:30,15,
e_e006149,2308050005,,2308050005,,2023-08-05 12:30,13,
e_e006149,2308050006,,2308050006,,2023-08-05 15:30,15,
e_e006149,2308050007,,2308050007,,2023-08-05 17:00,13,
e_e006149,2308050008,,2308050008,,2023-08-05 20:30,15,
e_e006149,2308060001,,2308060001,,2023-08-06 08:00,15,
e_e006149,2308060002,,2308060002,,2023-08-06 09:00,15,
e_e006149,2308060003,,2308060003,,2023-08-06 10:00,15,
e_e006149,2308060004,,2308060004,,2023-08-06 11:00,15,
e_e006149,2308060005,,2308060005,,2023-08-06 13:00,5,
e_e006150,2308070001,2308070001,,2023-08-07 11:00,,,
e_e006150,2308070002,,2308070002,,2023-08-07 11:30,15,
e_e006150,2308070003,,2308070003,,2023-08-07 13:00,5,
e_e006150,2308070004,,2308070004,,2023-08-07 13:30,15,
e_e006150,2308070005,,2308070005,,2023-08-07 14:00,15,
e_e006150,2308070006,,2308070006,,2023-08-07 14:30,15,
e_e006150,2308070007,,2308070007,,2023-08-07 15:00,15,
e_e006150,2308070008,,2308070008,,2023-08-07 15:30,13,15
e_e006150,2308070009,,2308070009,,2023-08-07 16:00,15,
e_e006150,2308070010,,2308070010,,2023-08-07 18:30,5,15
e_e006150,2308070011,,2308070011,,2023-08-07 21:00,15,
e_e006150,2308070012,,2308070012,,2023-08-07 22:00,15,
e_e006150,2308080001,,2308080001,,2023-08-08 09:30,15,
e_e006150,2308080002,,2308080002,,2023-08-08 10:30,5,15
e_e006150,2308080003,,2308080003,,2023-08-08 12:30,15,
e_e006150,2308080004,,2308080004,,2023-08-08 14:30,5,15
e_e006150,2308080005,,2308080005,,2023-08-08 15:00,15,
e_e006150,2308080006,,2308080006,,2023-08-08 15:30,15,
e_e006150,2308080007,,2308080007,,2023-08-08 15:30,15,
e_e006150,2308080008,,2308080008,,2023-08-08 15:30,15,
e_e006150,2308080009,,2308080009,,2023-08-08 04:00,15,
e_e006150,2308080010,,2308080010,,2023-08-08 16:00,15,
e_e006150,2308080011,,2308080011,,2023-08-08 17:00,15,
e_e006150,2308080012,,2308080012,,2023-08-08 19:00,5,15
e_e006150,2308080014,,2308080014,,2023-08-08 23:00,15,
e_e006150,2308090001,,2308090001,,2023-08-09 11:00,15,
e_e006150,2308090002,,2308090002,,2023-08-09 12:00,15,
e_e006150,2308090003,,2308090003,,2023-08-09 13:00,15,
e_e006150,2308090004,,2308090004,,2023-08-09 13:30,15,
e_e006150,2308090005,,2308090005,,2023-08-09 14:00,15,
e_e006150,2308090006,,2308090006,,2023-08-09 16:00,12,13
e_e006418,2308050001,2308050001,,2023-08-05 10:30,,,
e_e006418,2308050002,,2308050002,,2023-08-05 11:00,1,1
e_e006418,2308050003,,2308050003,,2023-08-05 12:30,1,1
e_e006418,2308050004,,2308050004,,2023-08-05 13:30,1,1
e_e006418,2308050005,,2308050005,,2023-08-05 14:30,1,1
e_e006418,2308050006,,2308050006,,2023-08-05 12:00,1,1
e_e006441,2308090001,2308090001,,2023-08-09 08:30,,,
e_e006441,2308090002,,2308090002,,2023-08-09 10:30,12,15
e_e006441,2308090003,,2308090003,,2023-08-09 12:00,15,
e_e006441,2308090004,,2308090004,,2023-08-09 12:30,15,
e_e006441,2308090005,,2308090005,,2023-08-09 14:00,15,
e_e006441,2308090006,,2308090006,,2023-08-09 17:00,12,15
e_e006485,2308060001,2308060001,,2023-08-06 09:00,,,
e_e006485,2308060002,,2308060002,,2023-08-06 09:30,1,
e_e006485,2308060003,,2308060003,,2023-08-06 11:30,15,
e_e006485,2308060004,,2308060004,,2023-08-06 13:00,1,
e_e006485,2308060005,,2308060005,,2023-08-06 15:00,1,
e_e006538,2308080001,2308080001,,2023-08-08 11:00,,,
e_e006538,2308080002,,2308080002,,2023-08-08 11:30,1,
e_e006538,2308080003,,2308080003,,2023-08-08 13:00,1,
e_e006538,2308080004,,2308080004,,2023-08-08 13:30,1,
e_e006538,2308080005,,2308080005,,2023-08-08 15:00,1,
e_e006538,2308080006,,2308080006,,2023-08-08 16:30,1,
e_e006568,2308090001,2308090001,,2023-08-09 11:00,,,
e_e006568,2308090002,,2308090002,,2023-08-09 13:00,1,
e_e006568,2308090003,,2308090003,,2023-08-09 04:30,1,
e_e006568,2308090004,,2308090004,,2023-08-09 19:00,1,
e_e006568,2308090005,,2308090005,,2023-08-09 21:30,1,
e_e006568,2308090006,,2308090006,,2023-08-09 23:30,1,
e_e006597,2308200001,2308200001,,2023-08-20 09:30,,,
e_e006597,2308200002,,2308200002,,2023-08-20 10:30,1,
e_e006597,2308200003,,2308200003,,2023-08-20 12:30,1,
e_e006597,2308200004,,2308200004,,2023-08-20 13:30,1,
e_e006597,2308200005,,2308200005,,2023-08-20 14:30,1,
e_e006597,2308200006,,2308200006,,2023-08-20 16:30,1,
e_e006784,2308170001,2308170001,,2023-08-17 14:30,,,
e_e006784,2308170002,,2308170002,,2023-08-17 23:00,1,
e_e006784,2308170003,,2308170003,,2023-08-17 15:00,1,
e_e006784,2308170004,,2308170004,,2023-08-17 16:00,15,
e_e006784,2308170005,,2308170005,,2023-08-17 20:00,15,
e_e006797,2308250001,2308250001,,2023-08-25 11:00,,,
e_e006797,2308250002,,2308250002,,2023-08-25 11:30,5,
e_e006797,2308250003,,2308250003,,2023-08-25 12:00,5,
e_e006797,2308250004,,2308250004,,2023-08-25 12:00,15,
e_e006797,2308250005,,2308250005,,2023-08-25 12:30,15,
e_e006797,2308250006,,2308250006,,2023-08-25 13:00,13,
e_e006797,2308250007,,2308250007,,2023-08-25 13:30,13,
e_e006797,2308250008,,2308250008,,2023-08-25 14:00,15,
e_e006797,2308250009,,2308250009,,2023-08-25 18:00,1,
e_e006797,2308250010,,2308250010,,2023-08-25 19:00,1,
e_e006797,2308250011,,2308250011,,2023-08-25 20:00,5,
e_e006797,2308250012,,2308250012,,2023-08-25 20:30,15,
e_e006832,2308190001,2308190001,,2023-08-19 09:00,,,
e_e006832,2308190002,,2308190002,,2023-08-19 17:00,1,
e_e006832,2308190003,,2308190003,,2023-08-19 10:00,1,
e_e006832,2308190004,,2308190004,,2023-08-19 12:00,1,
e_e006832,2308190005,,2308190005,,2023-08-19 14:00,1,
e_e006838,2308190001,2308190001,,2023-08-19 11:30,,,
e_e006838,2308190002,,2308190002,,2023-08-19 12:30,1,
e_e006838,2308190003,,2308190003,,2023-08-19 13:30,1,
e_e006838,2308190004,,2308190004,,2023-08-19 14:00,1,
e_e006838,2308190005,,2308190005,,2023-08-19 15:30,1,
e_e006838,2308190006,,2308190006,,2023-08-19 18:00,1,
e_e006878,2308120001,2308120001,,2023-08-12 10:30,,,
e_e006878,2308120002,,2308120002,,2023-08-12 11:00,1,
e_e006878,2308120003,,2308120003,,2023-08-12 12:00,1,
e_e006878,2308120004,,2308120004,,2023-08-12 13:00,1,
e_e006878,2308120005,,2308120005,,2023-08-12 14:00,1,
e_e007157,2308140001,2308140001,,2023-08-14 09:30,,,
e_e007157,2308140002,,2308140002,,2023-08-14 23:30,1,
e_e007157,2308140003,,2308140003,,2023-08-14 14:30,1,
e_e007157,2308140004,,2308140004,,2023-08-14 18:00,1,10
e_e007157,2308140005,,2308140005,,2023-08-14 20:30,1,
e_e007171,2308120001,2308120001,,2023-08-12 12:00,,,
e_e007171,2308120002,,2308120002,,2023-08-12 21:30,13,
e_e007171,2308120003,,2308120003,,2023-08-12 13:30,13,
e_e007171,2308120004,,2308120004,,2023-08-12 18:00,15,
e_e007171,2308120005,,2308120005,,2023-08-12 19:30,15,
e_e007177,2308150001,2308150001,,2023-08-15 10:00,,,
e_e007177,2308150002,,2308150002,,2023-08-15 10:30,1,
e_e007177,2308150003,,2308150003,,2023-08-15 15:00,1,
e_e007177,2308150004,,2308150004,,2023-08-15 16:00,1,
e_e007177,2308150005,,2308150005,,2023-08-15 19:00,1,
e_e007250,2308150001,2308150001,,2023-08-15 07:00,,,
e_e007250,2308150002,,2308150002,,2023-08-15 07:30,13,
e_e007250,2308150003,,2308150003,,2023-08-15 09:00,5,
e_e007250,2308150004,,2308150004,,2023-08-15 09:00,15,
e_e007250,2308150005,,2308150005,,2023-08-15 10:30,15,
e_e007250,2308150006,,2308150006,,2023-08-15 11:00,15,
e_e007250,2308150007,,2308150007,,2023-08-15 11:30,15,
e_e007250,2308150008,,2308150008,,2023-08-15 13:30,15,
e_e007250,2308150009,,2308150009,,2023-08-15 14:00,15,
e_e007250,2308150010,,2308150010,,2023-08-15 15:00,13,
e_e007250,2308150011,,2308150011,,2023-08-15 15:30,15,
e_e007250,2308150012,,2308150012,,2023-08-15 16:00,13,
e_e007250,2308150013,,2308150013,,2023-08-15 16:30,15,
e_e007250,2308150014,,2308150014,,2023-08-15 17:00,15,
e_e007250,2308150015,,2308150015,,2023-08-15 18:00,5,
e_e007250,2308150016,,2308150016,,2023-08-15 18:30,13,
e_e007264,2308180001,2308180001,,2023-08-18 11:00,,,
e_e007264,2308180002,,2308180002,,2023-08-18 12:30,13,5
e_e007264,2308180003,,2308180003,,2023-08-18 13:00,15,
e_e007264,2308180004,,2308180004,,2023-08-18 13:30,15,
e_e007264,2308180005,,2308180005,,2023-08-18 14:00,15,
e_e007264,2308180006,,2308180006,,2023-08-18 14:30,15,
e_e007264,2308180007,,2308180007,,2023-08-18 16:00,15,
e_e007264,2308180008,,2308180008,,2023-08-18 17:30,15,
e_e007264,2308180009,,2308180009,,2023-08-18 18:00,15,
e_e007264,2308180010,,2308180010,,2023-08-18 19:00,15,
e_e007264,2308180011,,2308180011,,2023-08-18 23:30,13,
e_e007276,2308190001,2308190001,,2023-08-19 11:00,,,
e_e007276,2308190002,,2308190002,,2023-08-19 12:00,1,
e_e007276,2308190003,,2308190003,,2023-08-19 13:00,1,
e_e007276,2308190004,,2308190004,,2023-08-19 15:30,1,
e_e007276,2308190005,,2308190005,,2023-08-19 20:00,1,
e_e007308,2308190001,2308190001,,2023-08-19 12:30,,,
e_e007308,2308190002,,2308190002,,2023-08-19 22:30,1,
e_e007308,2308190003,,2308190003,,2023-08-19 13:30,1,
e_e007308,2308190004,,2308190004,,2023-08-19 16:00,1,
e_e007308,2308190005,,2308190005,,2023-08-19 17:00,15,
e_e007308,2308190006,,2308190006,,2023-08-19 19:00,1,
e_e007308,2308190007,,2308190007,,2023-08-19 20:00,15,
e_e007330,2308190001,2308190001,,2023-08-19 09:00,,,
e_e007330,2308190002,,2308190002,,2023-08-19 19:00,1,
e_e007330,2308190003,,2308190003,,2023-08-19 10:00,1,
e_e007330,2308190004,,2308190004,,2023-08-19 12:30,15,
e_e007330,2308190005,,2308190005,,2023-08-19 14:00,1,
e_e007330,2308190006,,2308190006,,2023-08-19 18:00,1,
e_e007333,2308130001,2308130001,,2023-08-13 12:30,,,
e_e007333,2308130002,,2308130002,,2023-08-13 21:30,5,5
e_e007333,2308130003,,2308130003,,2023-08-13 14:00,5,5
e_e007333,2308130004,,2308130004,,2023-08-13 17:30,13,13
e_e007363,2308230001,2308230001,,2023-08-23 06:30,,,
e_e007363,2308230002,,2308230002,,2023-08-23 22:30,5,13
e_e007363,2308230003,,2308230003,,2023-08-23 09:00,5,13
e_e007363,2308230004,,2308230004,,2023-08-23 17:00,13,
e_e007363,2308230005,,2308230005,,2023-08-23 17:30,15,
e_e007411,2308280001,2308280001,,2023-08-28 11:00,,,
e_e007411,2308280002,,2308280002,,2023-08-28 23:30,12,1
e_e007411,2308280003,,2308280003,,2023-08-28 12:00,12,
e_e007411,2308280004,,2308280004,,2023-08-28 15:00,15,
e_e007411,2308280005,,2308280005,,2023-08-28 17:00,5,
e_e007411,2308280006,,2308280006,,2023-08-28 13:00,5,
e_e007411,2308280007,,2308280007,,2023-08-28 17:00,15,
e_e007411,2308280008,,2308280008,,2023-08-28 13:30,15,
e_e007411,2308280009,,2308280009,,2023-08-28 21:30,15,
e_e007411,2308280010,,2308280010,,2023-08-28 22:00,5,
e_e007423,2308150001,2308150001,,2023-08-15 13:00,,,
e_e007423,2308150002,,2308150002,,2023-08-15 14:00,13,
e_e007423,2308150003,,2308150003,,2023-08-15 15:30,15,
e_e007423,2308150004,,2308150004,,2023-08-15 16:30,15,
e_e007423,2308150005,,2308150005,,2023-08-15 17:30,13,
e_e007472,2309030001,2309030001,,2023-09-03 09:30,,,
e_e007472,2309030003,,2309030003,,2023-09-03 13:30,7,5
e_e007472,2309030004,,2309030004,,2023-09-03 16:00,15,
e_e007472,2309030005,,2309030005,,2023-09-03 17:30,5,
e_e007472,2309030006,,2309030006,,2023-09-03 18:00,15,
e_e007472,2309030007,,2309030007,,2023-09-03 19:00,15,
e_e007472,2309030008,,2309030008,,2023-09-03 23:30,7,
e_e007476,2308220001,2308220001,,2023-08-22 12:00,,,
e_e007476,2308220002,,2308220002,,2023-08-22 12:30,1,
e_e007476,2308220003,,2308220003,,2023-08-22 16:30,1,
e_e007476,2308220004,,2308220004,,2023-08-22 15:00,1,
e_e007514,2308200001,2308200001,,2023-08-20 10:00,,,
e_e007514,2308200002,,2308200002,,2023-08-20 22:00,1,
e_e007514,2308200003,,2308200003,,2023-08-20 11:30,1,
e_e007514,2308200004,,2308200004,,2023-08-20 12:00,15,
e_e007514,2308200005,,2308200005,,2023-08-20 12:30,15,
e_e007514,2308200006,,2308200006,,2023-08-20 13:00,15,
e_e007514,2308200007,,2308200007,,2023-08-20 14:00,15,
e_e007514,2308200008,,2308200008,,2023-08-20 14:30,1,
e_e007514,2308200009,,2308200009,,2023-08-20 17:00,1,
e_e007514,2308200010,,2308200010,,2023-08-20 20:00,1,
e_e007520,2308150001,2308150001,,2023-08-15 09:00,,,
e_e007520,2308150002,,2308150002,,2023-08-15 10:30,12,13
e_e007520,2308150003,,2308150003,,2023-08-15 12:00,15,
e_e007520,2308150004,,2308150004,,2023-08-15 14:30,15,
e_e007520,2308150005,,2308150005,,2023-08-15 15:00,13,
e_e007520,2308150006,,2308150006,,2023-08-15 17:00,13,15
e_e007520,2308150007,,2308150007,,2023-08-15 19:00,12,
e_e007553,2308270001,2308270001,,2023-08-27 10:00,,,
e_e007553,2308270002,,2308270002,,2023-08-27 10:30,1,1
e_e007553,2308270003,,2308270003,,2023-08-27 12:30,1,1
e_e007553,2308270004,,2308270004,,2023-08-27 01:30,1,1
e_e007553,2308270005,,2308270005,,2023-08-27 02:30,1,1
e_e007553,2308270006,,2308270006,,2023-08-27 16:00,1,1
e_e007587,2308310001,2308310001,,2023-08-31 09:30,,,
e_e007587,2308310002,,2308310002,,2023-08-31 10:30,13,
e_e007587,2308310003,,2308310003,,2023-08-31 11:30,15,
e_e007587,2308310004,,2308310004,,2023-08-31 12:00,15,
e_e007587,2308310005,,2308310005,,2023-08-31 13:00,15,
e_e007587,2308310006,,2308310006,,2023-08-31 14:00,15,
e_e007587,2308310007,,2308310007,,2023-08-31 15:30,13,
e_e007588,2308190001,2308190001,,2023-08-19 11:30,,,
e_e007588,2308190002,,2308190002,,2023-08-19 12:00,13,
e_e007588,2308190003,,2308190003,,2023-08-19 12:30,15,
e_e007588,2308190004,,2308190004,,2023-08-19 13:30,15,13
e_e007588,2308190005,,2308190005,,2023-08-19 16:00,15,
e_e007588,2308190006,,2308190006,,2023-08-19 17:00,15,13
e_e007588,2308190007,,2308190007,,2023-08-19 19:30,15,13
e_e007608,2309050001,2309050001,,2023-09-05 11:00,,,
e_e007608,2309050002,,2309050002,,2023-09-05 11:30,1,
e_e007608,2309050003,,2309050003,,2023-09-05 12:00,15,
e_e007608,2309050004,,2309050004,,2023-09-05 18:30,1,15
e_e007608,2309050005,,2309050005,,2023-09-05 12:00,15,
e_e007608,2309050006,,2309050006,,2023-09-05 13:00,15,
e_e007608,2309050007,,2309050007,,2023-09-05 13:30,15,
e_e007608,2309050008,,2309050008,,2023-09-05 13:30,15,
e_e007608,2309050009,,2309050009,,2023-09-05 16:00,1,15
e_e007608,2309050010,,2309050010,,2023-09-05 16:00,15,
e_e007654,2308280001,2308280001,,2023-08-28 09:30,,,
e_e007654,2308280002,,2308280002,,2023-08-28 10:30,1,
e_e007654,2308280003,,2308280003,,2023-08-28 11:30,15,
e_e007654,2308280004,,2308280004,,2023-08-28 16:30,15,
e_e007654,2308280005,,2308280005,,2023-08-28 20:00,13,
e_e007655,2308180001,2308180001,,2023-08-18 07:30,,,
e_e007655,2308180002,,2308180002,,2023-08-18 19:00,5,
e_e007655,2308180003,,2308180003,,2023-08-18 09:30,5,15
e_e007655,2308180004,,2308180004,,2023-08-18 16:30,15,
e_e007655,2308180005,,2308180005,,2023-08-18 17:30,15,
e_e007664,2308170001,2308170001,,2023-08-17 12:00,,,
e_e007664,2308170002,,2308170002,,2023-08-17 12:30,1,
e_e007664,2308170003,,2308170003,,2023-08-17 14:30,1,
e_e007664,2308170004,,2308170004,,2023-08-17 16:00,15,
e_e007664,2308170005,,2308170005,,2023-08-17 17:30,1,15
e_e007664,2308170006,,2308170006,,2023-08-17 19:00,1,
e_e007664,2308170007,,2308170007,,2023-08-17 23:00,1,
e_e007665,2308290001,2308290001,,2023-08-29 06:30,,,
e_e007665,2308290002,,2308290002,,2023-08-29 07:00,4,
e_e007665,2308290003,,2308290003,,2023-08-29 10:00,5,
e_e007665,2308290004,,2308290004,,2023-08-29 12:30,5,
e_e007665,2308290005,,2308290005,,2023-08-29 15:30,15,
e_e007665,2308290006,,2308290006,,2023-08-29 17:30,5,
e_e007665,2308290007,,2308290007,,2023-08-29 21:30,7,4
e_e007675,2308260001,2308260001,,2023-08-26 13:30,,,
e_e007675,2308260002,,2308260002,,2023-08-26 23:00,5,1
e_e007675,2308260003,,2308260003,,2023-08-26 16:00,12,5
e_e007675,2308260004,,2308260004,,2023-08-26 17:30,15,
e_e007675,2308260005,,2308260005,,2023-08-26 18:30,15,
e_e007675,2308260006,,2308260006,,2023-08-26 20:00,4,
e_e007722,2308200001,2308200001,,2023-08-20 11:00,,,
e_e007722,2308200002,,2308200002,,2023-08-20 20:00,1,
e_e007722,2308200003,,2308200003,,2023-08-20 12:30,1,
e_e007722,2308200004,,2308200004,,2023-08-20 14:30,1,
e_e007722,2308200005,,2308200005,,2023-08-20 15:30,1,
e_e007734,2308190001,2308190001,,2023-08-19 07:30,,,
e_e007734,2308190002,,2308190002,,2023-08-19 08:30,13,5
e_e007734,2308190003,,2308190003,,2023-08-19 10:00,13,
e_e007734,2308190004,,2308190004,,2023-08-19 11:00,13,5
e_e007734,2308190005,,2308190005,,2023-08-19 21:30,13,5
e_e007747,2308200001,2308200001,,2023-08-20 11:30,,,
e_e007747,2308200002,,2308200002,,2023-08-20 12:00,13,
e_e007747,2308200003,,2308200003,,2023-08-20 13:30,5,13
e_e007747,2308200004,,2308200004,,2023-08-20 17:30,13,
e_e007747,2308200005,,2308200005,,2023-08-20 18:00,15,
